filename,primary_label,fold,source,site_code,author,group_key
osprey/iNat449009.ogg,osprey,2,clip,N/A,Erika Mitchell,Erika Mitchell
osprey/iNat1099131.ogg,osprey,2,clip,N/A,Ray Snook,Ray Snook
osprey/iNat298906.ogg,osprey,1,clip,N/A,Chrissy Gallo,Chrissy Gallo
osprey/iNat238753.ogg,osprey,3,clip,N/A,j123123,j123123
osprey/iNat524496.ogg,osprey,1,clip,N/A,ca11um,ca11um
osprey/iNat1414539.ogg,osprey,3,clip,N/A,Lisa,Lisa
osprey/XC979316.ogg,osprey,1,clip,N/A,Jorge Leitão,Jorge Leitão
osprey/iNat1070554.ogg,osprey,3,clip,N/A,Parisa Saleki,Parisa Saleki
osprey/XC272311.ogg,osprey,4,clip,N/A,Albert Lastukhin,Albert Lastukhin
osprey/XC799597.ogg,osprey,3,clip,N/A,Lars Edenius,Lars Edenius
osprey/XC448776.ogg,osprey,3,clip,N/A,Paul Marvin,Paul Marvin
osprey/XC760074.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/iNat628034.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat946673.ogg,osprey,0,clip,N/A,Misha Zitser,Misha Zitser
osprey/iNat1538891.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/XC453006.ogg,osprey,3,clip,N/A,Paul Marvin,Paul Marvin
osprey/iNat525638.ogg,osprey,3,clip,N/A,Dilrukshan Priyantha Wijesinghe,Dilrukshan Priyantha Wijesinghe
osprey/iNat1618940.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/XC840078.ogg,osprey,2,clip,N/A,Nelson Conceição,Nelson Conceição
osprey/iNat1692289.ogg,osprey,3,clip,N/A,Natalie Binder,Natalie Binder
osprey/iNat1223106.ogg,osprey,0,clip,N/A,Stan Kozakowski,Stan Kozakowski
osprey/iNat376661.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat956571.ogg,osprey,0,clip,N/A,Misha Zitser,Misha Zitser
osprey/XC670351.ogg,osprey,3,clip,N/A,Paul Howden-Leach,Paul Howden-Leach
osprey/iNat439593.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1058291.ogg,osprey,3,clip,N/A,wolfwoman51,wolfwoman51
osprey/iNat496238.ogg,osprey,4,clip,N/A,roakley,roakley
osprey/iNat434577.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/XC739086.ogg,osprey,4,clip,N/A,David Darrell-Lambert,David Darrell-Lambert
osprey/iNat329328.ogg,osprey,2,clip,N/A,Sally Anderson,Sally Anderson
osprey/iNat661776.ogg,osprey,1,clip,N/A,Kyle Aldinger,Kyle Aldinger
osprey/iNat1051351.ogg,osprey,2,clip,N/A,Janet Gingold,Janet Gingold
osprey/iNat815006.ogg,osprey,2,clip,N/A,mhyderorca,mhyderorca
osprey/iNat896792.ogg,osprey,1,clip,N/A,LeslieMc,LeslieMc
osprey/iNat545842.ogg,osprey,1,clip,N/A,Jennifer Arrow,Jennifer Arrow
osprey/iNat1556374.ogg,osprey,4,clip,N/A,Rafael D.,Rafael D.
osprey/iNat612248.ogg,osprey,1,clip,N/A,LeslieMc,LeslieMc
osprey/XC174764.ogg,osprey,2,clip,N/A,Russ Wigh,Russ Wigh
osprey/iNat1413454.ogg,osprey,4,clip,N/A,Robert Russo,Robert Russo
osprey/XC899493.ogg,osprey,4,clip,N/A,Mark Plummer,Mark Plummer
osprey/XC602075.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/iNat385662.ogg,osprey,2,clip,N/A,Joanne Muis,Joanne Muis
osprey/XC414080.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/iNat1635403.ogg,osprey,0,clip,N/A,breana_kirby,breana_kirby
osprey/iNat1682227.ogg,osprey,1,clip,N/A,Diana Ruby Venable Carranza,Diana Ruby Venable Carranza
osprey/XC447580.ogg,osprey,4,clip,N/A,Richard E. Webster,Richard E. Webster
osprey/iNat303203.ogg,osprey,3,clip,N/A,Karro Frost,Karro Frost
osprey/iNat130206.ogg,osprey,3,clip,N/A,Claire O'Neill,Claire O'Neill
osprey/iNat310641.ogg,osprey,3,clip,N/A,Kevin Martin,Kevin Martin
osprey/iNat525089.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat1166051.ogg,osprey,1,clip,N/A,Sydney McIntyre,Sydney McIntyre
osprey/XC109037.ogg,osprey,4,clip,N/A,Andrew Spencer,Andrew Spencer
osprey/iNat1162431.ogg,osprey,2,clip,N/A,cass_evs,cass_evs
osprey/iNat534356.ogg,osprey,4,clip,N/A,Name Here,Name Here
osprey/XC520049.ogg,osprey,1,clip,N/A,Manuel Grosselet,Manuel Grosselet
osprey/iNat529427.ogg,osprey,1,clip,N/A,Kalvin Chan,Kalvin Chan
osprey/XC254695.ogg,osprey,4,clip,N/A,Iain,Iain
osprey/iNat943167.ogg,osprey,3,clip,N/A,WaterGoat,WaterGoat
osprey/XC434498.ogg,osprey,3,clip,N/A,Jacob Saucier,Jacob Saucier
osprey/iNat785722.ogg,osprey,4,clip,N/A,dugald,dugald
osprey/iNat105134.ogg,osprey,0,clip,N/A,Nick Belliveau,Nick Belliveau
osprey/XC109330.ogg,osprey,4,clip,N/A,Mike Nelson,Mike Nelson
osprey/iNat131913.ogg,osprey,0,clip,N/A,tkpunk,tkpunk
osprey/iNat393353.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat133040.ogg,osprey,2,clip,N/A,Dylan Friedman,Dylan Friedman
osprey/iNat383643.ogg,osprey,2,clip,N/A,CJ Campbell,CJ Campbell
osprey/iNat626122.ogg,osprey,3,clip,N/A,Trudy Ferraro,Trudy Ferraro
osprey/iNat34846.ogg,osprey,1,clip,N/A,Ashley,Ashley
osprey/iNat1589816.ogg,osprey,1,clip,N/A,Zoë Unruh,Zoë Unruh
osprey/iNat406878.ogg,osprey,2,clip,N/A,Jenny Glenn,Jenny Glenn
osprey/iNat525678.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/XC703247.ogg,osprey,0,clip,N/A,Hannu Varkki,Hannu Varkki
osprey/iNat82421.ogg,osprey,3,clip,N/A,Matthew Flansburg,Matthew Flansburg
osprey/iNat479394.ogg,osprey,1,clip,N/A,bhyla,bhyla
osprey/iNat1577311.ogg,osprey,4,clip,N/A,Rafael D.,Rafael D.
osprey/iNat376728.ogg,osprey,3,clip,N/A,Marissa Bowler,Marissa Bowler
osprey/iNat955263.ogg,osprey,1,clip,N/A,jaybugle888,jaybugle888
osprey/XC465327.ogg,osprey,4,clip,N/A,Richard E. Webster,Richard E. Webster
osprey/iNat426412.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat530152.ogg,osprey,4,clip,N/A,Amy Jaecker-Jones,Amy Jaecker-Jones
osprey/XC982371.ogg,osprey,4,clip,N/A,Kauê Werner,Kauê Werner
osprey/XC424249.ogg,osprey,1,clip,N/A,Marcin Sołowiej,Marcin Sołowiej
osprey/iNat130212.ogg,osprey,3,clip,N/A,Claire O'Neill,Claire O'Neill
osprey/XC466212.ogg,osprey,4,clip,N/A,Richard E. Webster,Richard E. Webster
osprey/iNat641019.ogg,osprey,3,clip,N/A,Chris Grove,Chris Grove
osprey/XC466207.ogg,osprey,4,clip,N/A,Richard E. Webster,Richard E. Webster
osprey/iNat927275.ogg,osprey,2,clip,N/A,chahwee2,chahwee2
osprey/iNat280363.ogg,osprey,2,clip,N/A,CJ Campbell,CJ Campbell
osprey/iNat307692.ogg,osprey,4,clip,N/A,Connor Johnson,Connor Johnson
osprey/iNat293483.ogg,osprey,1,clip,N/A,Lisa Baile,Lisa Baile
osprey/iNat502184.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/XC109038.ogg,osprey,4,clip,N/A,Andrew Spencer,Andrew Spencer
osprey/iNat1666564.ogg,osprey,1,clip,N/A,Mary Landon,Mary Landon
osprey/iNat1004549.ogg,osprey,3,clip,N/A,svholt,svholt
osprey/iNat1636350.ogg,osprey,2,clip,N/A,Greg Frie,Greg Frie
osprey/iNat788102.ogg,osprey,3,clip,N/A,Donna J. Parry,Donna J. Parry
osprey/iNat624555.ogg,osprey,4,clip,N/A,little_blue_heron,little_blue_heron
osprey/XC545879.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/iNat1111429.ogg,osprey,2,clip,N/A,Charlie,Charlie
osprey/iNat125245.ogg,osprey,2,clip,N/A,Richard Leir,Richard Leir
osprey/iNat1670343.ogg,osprey,2,clip,N/A,hlsaillant,hlsaillant
osprey/iNat539305.ogg,osprey,0,clip,N/A,lolafd,lolafd
osprey/iNat747111.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1369449.ogg,osprey,0,clip,N/A,janira2000,janira2000
osprey/XC670355.ogg,osprey,3,clip,N/A,Paul Howden-Leach,Paul Howden-Leach
osprey/iNat288776.ogg,osprey,4,clip,N/A,Scott Anderson,Scott Anderson
osprey/iNat1122191.ogg,osprey,2,clip,N/A,Ingolf Askevold,Ingolf Askevold
osprey/iNat200308.ogg,osprey,3,clip,N/A,Owl,Owl
osprey/iNat1115947.ogg,osprey,3,clip,N/A,Susan Fawcett,Susan Fawcett
osprey/iNat100066.ogg,osprey,3,clip,N/A,skullbunnygalaxy,skullbunnygalaxy
osprey/iNat286704.ogg,osprey,2,clip,N/A,CJ Campbell,CJ Campbell
osprey/iNat126091.ogg,osprey,0,clip,N/A,Ty Sharrow,Ty Sharrow
osprey/iNat1140543.ogg,osprey,1,clip,N/A,Tony Tong,Tony Tong
osprey/XC789814.ogg,osprey,2,clip,N/A,Aladdin,Aladdin
osprey/iNat1382549.ogg,osprey,2,clip,N/A,Janet Gingold,Janet Gingold
osprey/iNat1599799.ogg,osprey,0,clip,N/A,demianl64,demianl64
osprey/XC841760.ogg,osprey,4,clip,N/A,Sue Riffe,Sue Riffe
osprey/iNat1285384.ogg,osprey,3,clip,N/A,Sam Darmstadt,Sam Darmstadt
osprey/iNat747591.ogg,osprey,2,clip,N/A,kbtee,kbtee
osprey/iNat482127.ogg,osprey,4,clip,N/A,returnofthecarmack,returnofthecarmack
osprey/iNat479362.ogg,osprey,4,clip,N/A,Carol Mullen,Carol Mullen
osprey/iNat1149651.ogg,osprey,1,clip,N/A,riverporch,riverporch
osprey/iNat99434.ogg,osprey,2,clip,N/A,Colton Johnstone,Colton Johnstone
osprey/XC493749.ogg,osprey,4,clip,N/A,Albert Lastukhin,Albert Lastukhin
osprey/iNat1153593.ogg,osprey,4,clip,N/A,Kathy,Kathy
osprey/XC760075.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/iNat463650.ogg,osprey,4,clip,N/A,earthling_lover,earthling_lover
osprey/iNat1638851.ogg,osprey,4,clip,N/A,Carol Mullen,Carol Mullen
osprey/XC540198.ogg,osprey,3,clip,N/A,William Whitehead,William Whitehead
osprey/iNat1597743.ogg,osprey,2,clip,N/A,Alyana Lalani,Alyana Lalani
osprey/iNat367158.ogg,osprey,2,clip,N/A,randytoad,randytoad
osprey/iNat236121.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1618941.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat606593.ogg,osprey,3,clip,N/A,knightblossom,knightblossom
osprey/iNat50258.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1545860.ogg,osprey,3,clip,N/A,Moses J. Michelsohn,Moses J. Michelsohn
osprey/iNat1055509.ogg,osprey,3,clip,N/A,Parisa Saleki,Parisa Saleki
osprey/iNat1035044.ogg,osprey,0,clip,N/A,Gina Farr,Gina Farr
osprey/XC42192.ogg,osprey,4,clip,N/A,Patrik Åberg,Patrik Åberg
osprey/iNat797599.ogg,osprey,2,clip,N/A,Phil Kahler,Phil Kahler
osprey/iNat532362.ogg,osprey,2,clip,N/A,Corvi Zeman,Corvi Zeman
osprey/iNat642910.ogg,osprey,1,clip,N/A,Whitney Suurd,Whitney Suurd
osprey/iNat1149141.ogg,osprey,1,clip,N/A,John D Reynolds,John D Reynolds
osprey/iNat1152682.ogg,osprey,1,clip,N/A,Jamie VanBuskirk,Jamie VanBuskirk
osprey/iNat120805.ogg,osprey,4,clip,N/A,mackenziesegraves,mackenziesegraves
osprey/iNat498746.ogg,osprey,3,clip,N/A,Zarek,Zarek
osprey/XC926548.ogg,osprey,2,clip,N/A,Yoann Blanchon,Yoann Blanchon
osprey/iNat733055.ogg,osprey,1,clip,N/A,aimeeleigh,aimeeleigh
osprey/iNat1090289.ogg,osprey,2,clip,N/A,Ingolf Askevold,Ingolf Askevold
osprey/iNat1189377.ogg,osprey,1,clip,N/A,lucky,lucky
osprey/iNat658506.ogg,osprey,1,clip,N/A,vanillaspaghetti,vanillaspaghetti
osprey/iNat1135797.ogg,osprey,0,clip,N/A,Teresa Robeson,Teresa Robeson
osprey/XC344856.ogg,osprey,4,clip,N/A,Roland Rumm,Roland Rumm
osprey/XC124926.ogg,osprey,2,clip,N/A,David Bradley y Sandra Valderrama,David Bradley y Sandra Valderrama
osprey/iNat717865.ogg,osprey,4,clip,N/A,nlaymon73,nlaymon73
osprey/XC602073.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/XC453005.ogg,osprey,3,clip,N/A,Paul Marvin,Paul Marvin
osprey/iNat1584200.ogg,osprey,4,clip,N/A,Ezra,Ezra
osprey/iNat246527.ogg,osprey,3,clip,N/A,Susan Elliott,Susan Elliott
osprey/iNat1722929.ogg,osprey,0,clip,N/A,TJ Jones,TJ Jones
osprey/iNat994193.ogg,osprey,0,clip,N/A,Misha Zitser,Misha Zitser
osprey/XC192153.ogg,osprey,1,clip,N/A,Martin St-Michel,Martin St-Michel
osprey/iNat100038.ogg,osprey,3,clip,N/A,Richard J. Buist,Richard J. Buist
osprey/iNat132477.ogg,osprey,2,clip,N/A,Rod,Rod
osprey/iNat804339.ogg,osprey,0,clip,N/A,Michael Gemmell,Michael Gemmell
osprey/iNat1599901.ogg,osprey,4,clip,N/A,bene2024,bene2024
osprey/iNat516795.ogg,osprey,0,clip,N/A,cacher_alec,cacher_alec
osprey/iNat626497.ogg,osprey,4,clip,N/A,iibm360,iibm360
osprey/iNat100065.ogg,osprey,3,clip,N/A,skullbunnygalaxy,skullbunnygalaxy
osprey/XC783486.ogg,osprey,4,clip,N/A,Frank X. Moffatt,Frank X. Moffatt
osprey/iNat988036.ogg,osprey,0,clip,N/A,kmackau,kmackau
osprey/XC530768.ogg,osprey,3,clip,N/A,Isain Contreras Rodríguez,Isain Contreras Rodríguez
osprey/iNat767253.ogg,osprey,4,clip,N/A,moistest0yster,moistest0yster
osprey/iNat1005057.ogg,osprey,1,clip,N/A,Karyn Molines Ccnrd,Karyn Molines Ccnrd
osprey/iNat328114.ogg,osprey,2,clip,N/A,Nelson Conceição,Nelson Conceição
osprey/iNat1203284.ogg,osprey,4,clip,N/A,Bryce Strobel,Bryce Strobel
osprey/iNat232424.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat980964.ogg,osprey,0,clip,N/A,troydavis,troydavis
osprey/iNat398970.ogg,osprey,1,clip,N/A,m_tanguay,m_tanguay
osprey/iNat1355409.ogg,osprey,2,clip,N/A,David Emmanuel,David Emmanuel
osprey/iNat171870.ogg,osprey,4,clip,N/A,Gold eagle Kroll,Gold eagle Kroll
osprey/XC721669.ogg,osprey,3,clip,N/A,Peter Stronach,Peter Stronach
osprey/iNat836277.ogg,osprey,4,clip,N/A,Keith P,Keith P
osprey/XC599672.ogg,osprey,0,clip,N/A,Jerome Chie-Jen Ko,Jerome Chie-Jen Ko
osprey/iNat341977.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat773215.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat340870.ogg,osprey,1,clip,N/A,Annamarie,Annamarie
osprey/iNat1612780.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat998657.ogg,osprey,2,clip,N/A,Jenny Glenn,Jenny Glenn
osprey/iNat1600637.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat506475.ogg,osprey,3,clip,N/A,Janet Wright,Janet Wright
osprey/iNat132489.ogg,osprey,4,clip,N/A,Chalon Boesel,Chalon Boesel
osprey/iNat1197496.ogg,osprey,2,clip,N/A,larryrush,larryrush
osprey/iNat1604222.ogg,osprey,4,clip,N/A,Taliah Chen,Taliah Chen
osprey/iNat789164.ogg,osprey,0,clip,N/A,Scott Fluegel,Scott Fluegel
osprey/iNat516229.ogg,osprey,0,clip,N/A,axicus,axicus
osprey/XC272314.ogg,osprey,4,clip,N/A,Albert Lastukhin,Albert Lastukhin
osprey/XC349609.ogg,osprey,3,clip,N/A,Paul Marvin,Paul Marvin
osprey/iNat1619932.ogg,osprey,1,clip,N/A,dilmunwb,dilmunwb
osprey/iNat1613368.ogg,osprey,1,clip,N/A,Ally C,Ally C
osprey/XC826075.ogg,osprey,0,clip,N/A,Olli Juhnke,Olli Juhnke
osprey/XC602071.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/XC270547.ogg,osprey,2,clip,N/A,Bobby Wilcox,Bobby Wilcox
osprey/iNat1720620.ogg,osprey,2,clip,N/A,Carolyn Koehn,Carolyn Koehn
osprey/iNat1721581.ogg,osprey,4,clip,N/A,Rafael D.,Rafael D.
osprey/iNat1204386.ogg,osprey,2,clip,N/A,ben_tk,ben_tk
osprey/iNat786260.ogg,osprey,2,clip,N/A,Ashley M Bradford,Ashley M Bradford
osprey/iNat1697529.ogg,osprey,0,clip,N/A,Jason van Weenen,Jason van Weenen
osprey/iNat988037.ogg,osprey,0,clip,N/A,kmackau,kmackau
osprey/XC716729.ogg,osprey,1,clip,N/A,Ray Tsu 诸仁,Ray Tsu 诸仁
osprey/iNat1183228.ogg,osprey,2,clip,N/A,severtsen,severtsen
osprey/iNat567366.ogg,osprey,0,clip,N/A,jddear,jddear
osprey/iNat516228.ogg,osprey,0,clip,N/A,axicus,axicus
osprey/iNat1613783.ogg,osprey,3,clip,N/A,ni_ki,ni_ki
osprey/iNat1144047.ogg,osprey,2,clip,N/A,thegrimloverofnature,thegrimloverofnature
osprey/XC455158.ogg,osprey,3,clip,N/A,David Monroy Rengifo,David Monroy Rengifo
osprey/XC134647.ogg,osprey,4,clip,N/A,Albert Lastukhin,Albert Lastukhin
osprey/XC333145.ogg,osprey,4,clip,N/A,Jim Holmes,Jim Holmes
osprey/iNat1096890.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1446938.ogg,osprey,0,clip,N/A,Nina,Nina
osprey/iNat1069492.ogg,osprey,1,clip,N/A,emoline,emoline
osprey/XC714754.ogg,osprey,1,clip,N/A,João Tomás,João Tomás
osprey/iNat1501632.ogg,osprey,1,clip,N/A,Rebecca Malamud-Evans,Rebecca Malamud-Evans
osprey/iNat790339.ogg,osprey,2,clip,N/A,helliehoo,helliehoo
osprey/iNat1087898.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat469808.ogg,osprey,0,clip,N/A,beasley,beasley
osprey/iNat261410.ogg,osprey,1,clip,N/A,Dean Thompson,Dean Thompson
osprey/iNat1270952.ogg,osprey,0,clip,N/A,Bill Wright,Bill Wright
osprey/iNat364922.ogg,osprey,0,clip,N/A,Bill Grantham,Bill Grantham
osprey/XC511013.ogg,osprey,1,clip,N/A,Nicole Alfaro-Ponce,Nicole Alfaro-Ponce
osprey/iNat614381.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat123692.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1230307.ogg,osprey,2,clip,N/A,Efraín Octavio Aguilar Pérez,Efraín Octavio Aguilar Pérez
osprey/iNat1359015.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat121780.ogg,osprey,0,clip,N/A,Joe MDO,Joe MDO
osprey/iNat1170803.ogg,osprey,1,clip,N/A,Austin Koontz,Austin Koontz
osprey/iNat281017.ogg,osprey,4,clip,N/A,Joel Díaz López,Joel Díaz López
osprey/iNat751622.ogg,osprey,3,clip,N/A,Cori Dixon,Cori Dixon
osprey/XC131039.ogg,osprey,4,clip,N/A,Mike Nelson,Mike Nelson
osprey/iNat447669.ogg,osprey,1,clip,N/A,riley_j,riley_j
osprey/XC685801.ogg,osprey,0,clip,N/A,Paulo Alves,Paulo Alves
osprey/XC1049040.ogg,osprey,1,clip,N/A,Christian Kerihuel,Christian Kerihuel
osprey/iNat733353.ogg,osprey,4,clip,N/A,Lisa M,Lisa M
osprey/XC166110.ogg,osprey,3,clip,N/A,Paul Marvin,Paul Marvin
osprey/iNat740843.ogg,osprey,2,clip,N/A,Dennis W. Nyberg,Dennis W. Nyberg
osprey/iNat1639508.ogg,osprey,1,clip,N/A,danmarquand,danmarquand
osprey/XC144699.ogg,osprey,0,clip,N/A,Paul Driver,Paul Driver
osprey/iNat91602.ogg,osprey,0,clip,N/A,Quinten Wiegersma,Quinten Wiegersma
osprey/iNat1058578.ogg,osprey,4,clip,N/A,Blake Ross,Blake Ross
osprey/iNat1483757.ogg,osprey,2,clip,N/A,Rachel Cheatham-McFadden,Rachel Cheatham-McFadden
osprey/iNat110869.ogg,osprey,4,clip,N/A,Carol Mullen,Carol Mullen
osprey/iNat1566304.ogg,osprey,2,clip,N/A,Daniel Ward,Daniel Ward
osprey/XC478514.ogg,osprey,3,clip,N/A,Thomas ARMAND,Thomas ARMAND
osprey/XC138771.ogg,osprey,4,clip,N/A,Albert Lastukhin,Albert Lastukhin
osprey/iNat525687.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/XC708890.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/iNat916948.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat1507469.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1167671.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat429573.ogg,osprey,3,clip,N/A,Elizabeth Train,Elizabeth Train
osprey/iNat1166259.ogg,osprey,2,clip,N/A,Reya,Reya
osprey/iNat1578897.ogg,osprey,1,clip,N/A,joyce_hostyn,joyce_hostyn
osprey/iNat88041.ogg,osprey,0,clip,N/A,Joshua Rapp Learn,Joshua Rapp Learn
osprey/XC466204.ogg,osprey,4,clip,N/A,Richard E. Webster,Richard E. Webster
osprey/iNat1512917.ogg,osprey,1,clip,N/A,Elena Guarente,Elena Guarente
osprey/XC573484.ogg,osprey,1,clip,N/A,Manuel Grosselet,Manuel Grosselet
osprey/iNat186555.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/XC1027115.ogg,osprey,0,clip,N/A,Paul Driver,Paul Driver
osprey/iNat426413.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/XC602076.ogg,osprey,3,clip,N/A,Thomas Magarian,Thomas Magarian
osprey/iNat969367.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1574595.ogg,osprey,0,clip,N/A,Rachel Youmans,Rachel Youmans
osprey/iNat787085.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat611895.ogg,osprey,0,clip,N/A,Jason Hodges,Jason Hodges
osprey/iNat482129.ogg,osprey,4,clip,N/A,returnofthecarmack,returnofthecarmack
osprey/iNat1117042.ogg,osprey,1,clip,N/A,pepperjackb,pepperjackb
osprey/XC139849.ogg,osprey,2,clip,N/A,Mary D,Mary D
osprey/iNat646064.ogg,osprey,2,clip,N/A,adrtfgybhju,adrtfgybhju
osprey/iNat1148717.ogg,osprey,0,clip,N/A,Jordan O,Jordan O
osprey/XC1018235.ogg,osprey,0,clip,N/A,David Liebl,David Liebl
osprey/iNat317271.ogg,osprey,4,clip,N/A,Lyndsey,Lyndsey
osprey/iNat734701.ogg,osprey,2,clip,N/A,bland70,bland70
osprey/iNat287585.ogg,osprey,0,clip,N/A,Kaitlyn Kuzma-Wells,Kaitlyn Kuzma-Wells
osprey/iNat1693805.ogg,osprey,3,clip,N/A,nova-rx,nova-rx
osprey/iNat1308988.ogg,osprey,1,clip,N/A,pepperjackb,pepperjackb
osprey/XC326522.ogg,osprey,3,clip,N/A,Paul Marvin,Paul Marvin
osprey/iNat118402.ogg,osprey,2,clip,N/A,Sean Prive,Sean Prive
osprey/iNat1200030.ogg,osprey,0,clip,N/A,Jennifer Rycenga,Jennifer Rycenga
osprey/iNat1703509.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/XC1034309.ogg,osprey,3,clip,N/A,Rory Nefdt,Rory Nefdt
osprey/iNat971456.ogg,osprey,0,clip,N/A,KatelynV,KatelynV
osprey/iNat1359848.ogg,osprey,3,clip,N/A,davion reed,davion reed
osprey/iNat67670.ogg,osprey,3,clip,N/A,Nick Tepper,Nick Tepper
osprey/iNat286858.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1361039.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat236054.ogg,osprey,3,clip,N/A,mkjensen1,mkjensen1
osprey/XC488607.ogg,osprey,1,clip,N/A,Andrew Harrop,Andrew Harrop
osprey/XC348476.ogg,osprey,3,clip,N/A,Ulf Elman,Ulf Elman
osprey/XC758691.ogg,osprey,1,clip,N/A,Bruce Lagerquist,Bruce Lagerquist
osprey/XC698949.ogg,osprey,3,clip,N/A,Valerie Heemstra,Valerie Heemstra
osprey/XC132652.ogg,osprey,3,clip,N/A,Max Allan Niklasson,Max Allan Niklasson
osprey/iNat282608.ogg,osprey,3,clip,N/A,Jim Rusconi,Jim Rusconi
osprey/iNat267235.ogg,osprey,3,clip,N/A,Cori Dixon,Cori Dixon
osprey/XC789397.ogg,osprey,2,clip,N/A,Aladdin,Aladdin
osprey/iNat956573.ogg,osprey,0,clip,N/A,Misha Zitser,Misha Zitser
osprey/iNat433774.ogg,osprey,0,clip,N/A,Peter Abrahamsen,Peter Abrahamsen
osprey/XC723303.ogg,osprey,3,clip,N/A,Lars Edenius,Lars Edenius
osprey/XC448626.ogg,osprey,3,clip,N/A,Brice de la Croix,Brice de la Croix
osprey/iNat1159553.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat1672198.ogg,osprey,1,clip,N/A,Eric Hicks,Eric Hicks
osprey/iNat27261.ogg,osprey,0,clip,N/A,Brenna Farrell,Brenna Farrell
osprey/iNat651010.ogg,osprey,1,clip,N/A,Unknown,Unknown
osprey/iNat249491.ogg,osprey,3,clip,N/A,Jessica Eby,Jessica Eby
osprey/iNat797134.ogg,osprey,0,clip,N/A,Bruce Slater,Bruce Slater
osprey/iNat282493.ogg,osprey,3,clip,N/A,lejones417,lejones417
osprey/iNat381283.ogg,osprey,3,clip,N/A,Nonbinary-Naturalist,Nonbinary-Naturalist
osprey/iNat632960.ogg,osprey,0,clip,N/A,aranamor,aranamor
osprey/XC379017.ogg,osprey,0,clip,N/A,James Bradley,James Bradley
osprey/XC518341.ogg,osprey,1,clip,N/A,Manuel Grosselet,Manuel Grosselet
osprey/iNat628239.ogg,osprey,3,clip,N/A,Laura Haynes,Laura Haynes
osprey/iNat1394694.ogg,osprey,1,clip,N/A,John D Reynolds,John D Reynolds
osprey/iNat1398357.ogg,osprey,0,clip,N/A,François Rousseu,François Rousseu
